addresses,hw_vendor,id,last_seen,names,os,os_version,sources
"23.20.0.18, 172.31.0.18, fde9:727a:29d9:e23f:f03f:6190:6b64:4f5",AWS,da43b123-e39f-4721-9723-389fa4cf5e6b,1763100777,"RZCLOUD-SERVER-018, RZCLOUD-SERVER-018.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-018.COMPUTE.INTERNAL",Ubuntu Linux,16.04,"AWS, runZero"
"23.20.0.28, 172.31.0.28, fde9:727a:38a1:f42c:fa1f:c3da:d55c:7670",AWS,d9084d5e-86ff-4630-8eec-272bfe4ad574,1763100778,"RZCLOUD-SERVER-028, RZCLOUD-SERVER-028.CORP.RUNZERO.COM, RZCLOUD-SERVER-028.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-028.COMPUTE.INTERNAL",Microsoft Windows Server 2019 (1809),10.0.17763,"AWS, runZero"
"23.20.0.39, 172.31.0.39, fde9:727a:7448:2356:c043:20d6:62b9:357f",AWS,df879d5f-2816-4604-854f-f115e336804e,1763100778,"RZCLOUD-SERVER-039.LOCALDOMAIN, RZCLOUD-SERVER-039, RZCLOUD-SERVER-039.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-039.COMPUTE.INTERNAL",Ubuntu Linux,,"AWS, runZero"
"23.20.1.5, 172.31.1.5, fde9:727a:1d1a:1bbc:bfe0:59a:22fd:6d9a",AWS,db7f2891-a30f-4ec4-b352-fdf96e502988,1763100842,"RZCLOUD-SERVER-15, RZCLOUD-SERVER-15.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-15.COMPUTE.INTERNAL, RZCLOUD-SERVER-15.US-EAST-2.COMPUTE.AMAZONAWS.COM",CentOS Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.1.23, 172.31.1.23, fde9:727a:de7e:d152:9071:f5bb:6d3d:2d0c",AWS,ddce8f1c-7a94-419e-9c89-622d099eb92f,1763100779,"RZCLOUD-SERVER-123, RZCLOUD-SERVER-123.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-123.COMPUTE.INTERNAL",Linux,,"AWS, runZero"
"23.20.1.34, 172.31.1.34, fde9:727a:cc32:32a0:d86f:1b56:82fd:ec34",AWS,db715c5f-bea4-44d1-a711-5ac87c7e9736,1763100842,"RZCLOUD-SERVER-134, RZCLOUD-SERVER-134.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-134.COMPUTE.INTERNAL, RZCLOUD-SERVER-134.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.6, 172.31.2.6, fde9:727a:bc8f:7c72:a76d:224a:96cc:fcc9",AWS,db7a2e77-4e89-4418-af8e-e4558d4cc8d6,1763100842,"RZCLOUD-SERVER-26, RZCLOUD-SERVER-26.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-26.COMPUTE.INTERNAL, RZCLOUD-SERVER-26.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,22.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.11, 172.31.2.11, fde9:727a:601:2a80:bc40:9b55:f26b:2bbe",AWS,dfa3fb5e-9523-47b6-9eab-27e9537fc207,1763100842,"RZCLOUD-SERVER-211, RZCLOUD-SERVER-211.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-211.COMPUTE.INTERNAL, RZCLOUD-SERVER-211.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.27, 172.31.2.27, fde9:727a:e876:e69c:2504:2413:efc6:a011",AWS,da71aed9-e151-4530-8bef-e43204b107e9,1763100843,"RZCLOUD-SERVER-227, RZCLOUD-SERVER-227.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-227.COMPUTE.INTERNAL, RZCLOUD-SERVER-227.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.6, 172.31.3.6, fde9:727a:6576:c8bf:d031:e3a3:3838:8054",AWS,db10dde0-01a1-46f7-8b2c-9d34e0c59c3e,1763100843,"RZCLOUD-SERVER-36, RZCLOUD-SERVER-36.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-36.COMPUTE.INTERNAL, RZCLOUD-SERVER-36.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.42, 172.31.4.42, fde9:727a:b9df:ea:b2a0:f804:346d:43eb",AWS,deee7ee3-b206-4fb2-98d0-4acdcb343189,1763100783,"RZCLOUD-SERVER-442, RZCLOUD-SERVER-442.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-442.COMPUTE.INTERNAL",Ubuntu Linux,16.04,"AWS, runZero"
"23.20.4.50, 172.31.4.50, fde9:727a:4bbc:71f5:5833:f50:c583:8dd4",AWS,dcfaefb8-b4e0-47c5-9ebd-ba862f336aad,1763100842,"RZCLOUD-SERVER-450, RZCLOUD-SERVER-450.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-450.COMPUTE.INTERNAL, RZCLOUD-SERVER-450.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.25.1,Microsoft,df71ac55-0601-4785-ad31-3777e42a5f83,1763100776,RZDMZ-SERVER-251,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.25.50,,daa6f71c-49fc-473c-ac95-c1cad45a5f09,1763100778,RZDMZ-SERVER-2550,CentOS Linux,,runZero
198.51.28.36,Dell,d8e0cc8f-5b35-43d6-a63a-192f8fbe267f,1763100781,RZDMZ-SERVER-2836,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.47,Microsoft,dd70ee71-1bc9-40af-ba90-f8be0d427e98,1763100781,"RZDMZ-SERVER-2847, RZDMZ-SERVER-2847.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.15,,de42b7bd-7439-4e26-ba41-4fa34e458ef7,1763100782,RZDMZ-SERVER-2915,CentOS Linux,,runZero
,HP,e06d51ee-f753-4fb5-a4ea-d880e83eec27,1763090750,RZDC-SERVER-1118,,,AzureAD
10.0.1.13,,e15518e2-9c4a-4d6f-97e8-787684f4dfd4,1763100779,RZHQ-SERVER-113,CentOS Linux,,runZero
10.0.4.26,Dell,e6da4a6a-0f02-4c52-9214-fa093112132c,1763100783,RZHQ-SERVER-426,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.7.25,Microsoft,e51d8e7e-7615-41db-a473-38ff90a755a4,1763100787,RZHQ-SERVER-725,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.8.13,,e25c5e2a-6aef-41be-8f2f-fab69a1498a9,1763100790,RZHQ-SERVER-813,CentOS Linux,,runZero
10.0.9.29,VMware,e5c2a6c2-d2ed-49cd-98f6-11973f2bf807,1763100790,"RZHQ-SERVER-929.LOCALDOMAIN, RZHQ-SERVER-929",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.9.45,Proxmox,e72147a8-95f8-49bd-9de3-dc6447029c09,1763100790,,Debian Linux,12,"Nessus, runZero"
10.0.10.48,Dell,e6dd01f6-d5eb-4af8-866a-68393a87f64d,1763100778,RZBACNET-SERVER-1048,CentOS Linux,,"AzureAD, Nessus, runZero"
10.0.11.29,VMware,e4f86273-2e45-4de5-8a86-d931e5d7c47d,1763100778,"RZDC-SERVER-1129.LOCALDOMAIN, RZDC-SERVER-1129",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.13.36,HP,e4907ab9-423b-4f2f-876e-8cb5d12966c6,1763100781,RZDC-SERVER-1336,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.13.37,VMware,e1ed69e2-b16f-4275-b2d0-2a9beef36aa3,1763100781,"RZDC-SERVER-1337.LOCALDOMAIN, RZDC-SERVER-1337",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.14.5,SUSE,e4445e4c-014b-4cef-9d74-0f624505eb3c,1763100782,RZDC-SERVER-145,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.14.46,Proxmox,e4829374-a21c-4825-b082-74f57399830a,1763100782,,,,"Nessus, runZero"
10.0.17.34,HP,e153bea5-a243-4304-892a-c5082903f729,1763100786,RZDC-SERVER-1734,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.20.32,Microsoft,e0d7b08d-a528-42c2-8e27-d9d31724a7e1,1763100778,"RZBACNET-SERVER-2032, RZBACNET-SERVER-2032.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
"23.20.0.2, 172.31.0.2, fde9:727a:2c18:fd38:d67e:3f25:3301:dee8",AWS,e2e8699e-be82-4307-ab16-3af4548e2d0b,1763100843,"RZCLOUD-SERVER-02, RZCLOUD-SERVER-02.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-02.COMPUTE.INTERNAL, RZCLOUD-SERVER-02.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,22.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.1.18, 172.31.1.18, fde9:727a:f40e:555c:606b:ee68:10d:4ce4",AWS,e74b8042-1021-465b-917c-261b32b9ec23,1763100779,"RZCLOUD-SERVER-118.RUNZERO.LOCAL, RZCLOUD-SERVER-118, RZCLOUD-SERVER-118.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-118.COMPUTE.INTERNAL",Microsoft Windows Server 2016 (RTM),10.0.14393,"AWS, runZero"
"23.20.2.39, 172.31.2.39, fde9:727a:d6c:99ca:fb06:634e:e449:adcb",AWS,e6053bea-eb90-4993-8ad1-5922b0933268,1763100842,"RZCLOUD-SERVER-239, RZCLOUD-SERVER-239.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-239.COMPUTE.INTERNAL, RZCLOUD-SERVER-239.US-EAST-2.COMPUTE.AMAZONAWS.COM",CentOS Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.13, 172.31.3.13, fde9:727a:7349:d85:6ef2:b2c5:7e5b:b36b",AWS,e3608cf0-0b2c-4ed3-9871-ec97052cb643,1763100781,"RZCLOUD-SERVER-313, RZCLOUD-SERVER-313.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-313.COMPUTE.INTERNAL",Linux,,"AWS, runZero"
"23.20.3.31, 172.31.3.31, fde9:727a:38f6:d435:b6ec:6ba1:365c:1e36",AWS,e186d213-35af-4139-a922-9cc0150c8632,1763100842,"RZCLOUD-SERVER-331, RZCLOUD-SERVER-331.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-331.COMPUTE.INTERNAL, RZCLOUD-SERVER-331.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.35, 172.31.3.35, fde9:727a:26b5:a7df:21c4:722a:8a5:6be4",AWS,e12a84bf-23e9-48ce-9ca5-3de505401963,1763100782,"RZCLOUD-SERVER-335.RUNZERO.LOCAL, RZCLOUD-SERVER-335, RZCLOUD-SERVER-335.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-335.COMPUTE.INTERNAL",Microsoft Windows Server 2016 (RTM),10.0.14393,"AWS, runZero"
"23.20.4.3, 172.31.4.3, fde9:727a:1804:a834:1549:1e92:e27c:3351",AWS,e4d2a4b6-effe-419d-a9a3-2cf099c48784,1763100843,"RZCLOUD-SERVER-43, RZCLOUD-SERVER-43.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-43.COMPUTE.INTERNAL, RZCLOUD-SERVER-43.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,22.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.30, 172.31.4.30, fde9:727a:6de3:13e6:787f:dc5e:a787:4e7b",AWS,e72e3514-f890-4edc-9a66-5946ab8d777c,1763100843,"RZCLOUD-SERVER-430, RZCLOUD-SERVER-430.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-430.COMPUTE.INTERNAL, RZCLOUD-SERVER-430.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.41, 172.31.4.41, fde9:727a:bf6e:d5b3:60da:757d:6282:341f",AWS,e386a5b6-c828-48fa-9d13-aa3766bf1c22,1763100842,"RZCLOUD-SERVER-441, RZCLOUD-SERVER-441.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-441.COMPUTE.INTERNAL, RZCLOUD-SERVER-441.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.48, 172.31.4.48, fde9:727a:d977:5b8:29d8:cece:314b:f408",AWS,e092d7b0-89f9-4e0b-8829-ee5442a158c7,1763100783,"RZCLOUD-SERVER-448, RZCLOUD-SERVER-448.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-448.COMPUTE.INTERNAL",CentOS Linux,,"AWS, runZero"
198.51.25.12,Microsoft,e39487b5-cf87-417e-ae0b-fdd1bbe54b83,1763100777,"RZDMZ-SERVER-2512, RZDMZ-SERVER-2512.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.25.49,Dell,e54ff4ac-f2e3-404c-b5de-fb7ae6a3ffb6,1763100778,"RZDMZ-SERVER-2549, RZDMZ-SERVER-2549.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.26.29,SUSE,e2354e0f-4256-4bd6-b6a0-c53c3eae102e,1763100778,RZDMZ-SERVER-2629,,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.27.1,Dell,e02f3b96-6617-4afc-bd7f-822104aaa405,1763100779,RZDMZ-SERVER-271,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.27.9,Microsoft,e172cea9-0c08-42b9-9145-be83bb14a372,1763100779,"RZDMZ-SERVER-279, RZDMZ-SERVER-279.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.28.34,Microsoft,e26ba213-62f4-44e9-91aa-347d15a216c4,1763100781,"RZDMZ-SERVER-2834, RZDMZ-SERVER-2834.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.28.41,Dell,e2a63bbd-80aa-48f3-ac75-5ac132a280cc,1763100781,RZDMZ-SERVER-2841,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.1,Microsoft,e4c0f4b8-2aa1-4933-b9db-39c4c124a0da,1763100781,"RZDMZ-SERVER-291, RZDMZ-SERVER-291.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.7,IBM,e3f6cb20-d2bc-4ab3-a9f0-06b7a2f5bfcd,1763100782,RZDMZ-SERVER-297,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
"10.0.0.4, 10.0.0.30, 10.0.0.39, 10.0.1.22, 10.0.1.30, 10.0.2.37, 10.0.6.3, 10.0.7.19, 10.0.8.8, 10.0.8.18, 10.0.9.31, 10.0.9.43, 10.0.10.49, 10.0.11.12, 10.0.11.46, 10.0.11.47, 10.0.13.17, 10.0.15.9, 10.0.15.15, 10.0.15.33, 10.0.17.25, 10.0.18.24, 10.0.19.9, 10.0.19.18, 10.0.20.15",Dell,eb13fa8b-3a53-4359-a139-1f21ef6ed70e,1763100820,"CQKOL, RZBACNET-SERVER-1049, N50LON.NQG, RZBACNET-SERVER-2015, RZDC-SERVER-1112, RZDC-SERVER-1146, RZDC-SERVER-1147, RZDC-SERVER-1317, RZDC-SERVER-1515, RZDC-SERVER-1533, RZDC-SERVER-159, RZDC-SERVER-1725, RZDC-SERVER-1824, RZDC-SERVER-1918, RZDC-SERVER-199, RZHQ-SERVER-030, RZHQ-SERVER-039, RZHQ-SERVER-04, RZHQ-SERVER-122, RZHQ-SERVER-130, RZHQ-SERVER-237, RZHQ-SERVER-63, RZHQ-SERVER-719, RZHQ-SERVER-818, RZHQ-SERVER-88, RZHQ-SERVER-931, RZHQ-SERVER-943",Debian Linux,9,"AzureAD, Nessus, runZero"
10.0.4.9,Proxmox,eb4f4ea8-01ae-4caa-bef8-cc284e031bbf,1763100782,,,,"Nessus, runZero"
10.0.6.13,Proxmox,efeecbd7-a68a-4871-a5bb-1a960c63022a,1763100785,,,,"Nessus, runZero"
10.0.7.34,IBM,eb506c84-8dd9-47e4-bda7-83684e4d5ecd,1763100787,RZHQ-SERVER-734,CentOS Linux,,"AzureAD, Nessus, runZero"
10.0.7.39,Proxmox,eac92db3-79b8-47a2-ba01-7e37984d737b,1763100787,,Debian Linux,12,runZero
10.0.13.4,IBM,eb378fee-1528-4e3f-b8b2-00da54269115,1763100781,RZDC-SERVER-134,CentOS Linux,,"AzureAD, Nessus, runZero"
10.0.15.17,,ea0b2d3f-acb9-41df-b8e2-d68a1f12b2fa,1763100783,RZDC-SERVER-1517,Ubuntu Linux,16.04,runZero
10.0.16.24,Proxmox,e84b9945-0815-4af6-b8a4-e8f3cee010b9,1763100784,"RZDC-SERVER-1624.RUNZERO.LOCAL, RZDC-SERVER-1624",Microsoft Windows Server 2016 (RTM),10.0.14393,runZero
10.0.16.36,,efd98c66-6b05-4802-b3f2-907a2df67ea6,1763100785,RZDC-SERVER-1636,CentOS Linux,,runZero
"23.20.0.29, 172.31.0.29, fde9:727a:7e1a:d4d:13d4:df82:f5f4:ef10",AWS,e944dcb2-dd8b-4ead-bfd3-2a044b6be773,1763100842,"RZCLOUD-SERVER-029, RZCLOUD-SERVER-029.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-029.COMPUTE.INTERNAL, RZCLOUD-SERVER-029.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,22.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.1.4, 172.31.1.4, fde9:727a:2a63:397:6933:d5dd:8452:a385",AWS,e8fed523-da64-48c1-a5c3-92a10ee30c45,1763100843,"RZCLOUD-SERVER-14, RZCLOUD-SERVER-14.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-14.COMPUTE.INTERNAL, RZCLOUD-SERVER-14.US-EAST-2.COMPUTE.AMAZONAWS.COM",,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.36, 172.31.3.36, fde9:727a:7adc:8cb7:876a:7e69:6516:b821",AWS,ea8cdb5b-2e2f-4c9b-9c1d-6a05a0dcc264,1763100842,"RZCLOUD-SERVER-336, RZCLOUD-SERVER-336.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-336.COMPUTE.INTERNAL, RZCLOUD-SERVER-336.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,22.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.21, 172.31.4.21, fde9:727a:b497:8290:5c36:cd0b:c5c2:43fb",AWS,eed2a53e-aeef-4a5f-83e6-a60de63cb833,1763100783,"RZCLOUD-SERVER-421, RZCLOUD-SERVER-421.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-421.COMPUTE.INTERNAL",Microsoft Windows Server (23H2),,"AWS, runZero"
198.51.25.17,Dell,ea72c6a5-7002-478e-9118-4a3642150718,1763100777,RZDMZ-SERVER-2517,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.26.50,Dell,e8caacc1-bb94-4af3-bb74-7a5bb54c5c99,1763100779,RZDMZ-SERVER-2650,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.5,Microsoft,ea02be64-ff6e-41a7-9040-46fa7721764f,1763100780,RZDMZ-SERVER-285,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.28.35,IBM,eee92f21-78ef-45e7-9e8f-c411293ca27a,1763100781,RZDMZ-SERVER-2835,,,"AzureAD, CrowdStrike, Nessus, runZero"
,SUSE,f34f3cd7-433a-496b-9eee-dbf716837e28,1763090750,RZDC-SERVER-1124,,,AzureAD
,IBM,f23a9f10-7bee-475b-8c21-e0f9a04ea31e,1763090750,RZDC-SERVER-1440,,,AzureAD
,Dell,f503ca69-de73-4854-85d5-2f1e4a624a88,1763090750,RZBACNET-SERVER-1038,,,AzureAD
10.0.0.8,VMware,f7d1406e-1486-4d0d-bc92-1aab79cef051,1763100778,"RZHQ-SERVER-08.LOCALDOMAIN, RZHQ-SERVER-08",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.0.23,Dell,f5492320-1203-48a2-8274-20ae732778b6,1763100778,RZHQ-SERVER-023,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.0.32,Proxmox,f4d88be4-9621-4763-9619-d2dfd326a4d4,1763100778,"RZHQ-SERVER-032.LOCALDOMAIN, RZHQ-SERVER-032",Debian Linux,12,"AzureAD, Nessus, runZero"
10.0.2.43,HP,f6f24cc9-9175-4ff9-babc-8375c0cfa4d6,1763100780,RZHQ-SERVER-243,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.4.13,Dell,f22ff297-31f1-463a-9501-b0e51e92b6ce,1763100783,RZHQ-SERVER-413,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.8.32,Proxmox,f4781de6-2cef-4349-9259-bcf91e3cb395,1763100790,RZHQ-SERVER-832,Microsoft Windows Server (23H2),,runZero
10.0.8.48,SUSE,f4e5924f-238f-4177-b6e9-b5a88fb97873,1763100790,RZHQ-SERVER-848,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.11.15,,f2a18ef1-1faf-4980-b8ae-2d1e35bd1908,1763100778,RZDC-SERVER-1115,Ubuntu Linux,16.04,runZero
10.0.13.43,,f6c9953d-7f97-40f8-9d2c-5a92e3531350,1763100781,RZDC-SERVER-1343,CentOS Linux,,runZero
10.0.17.23,Microsoft,f73e0415-1405-494a-a295-3678050c8aef,1763100786,"RZDC-SERVER-1723, RZDC-SERVER-1723.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.17.37,HP,f2537636-bdfe-44da-a25f-2a87d4c193b9,1763100786,RZDC-SERVER-1737,,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.20.12,Microsoft,f0b402bb-b876-4826-9c4f-0b5034beee62,1763100778,"RZBACNET-SERVER-2012, RZBACNET-SERVER-2012.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
"23.20.0.36, 172.31.0.36, fde9:727a:f735:1d2b:1c63:dd30:3b16:ff3e",AWS,f56f12e3-b03b-48b5-a220-5eb250cebef4,1763100778,"RZCLOUD-SERVER-036, RZCLOUD-SERVER-036.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-036.COMPUTE.INTERNAL",Microsoft Windows Server (23H2),,"AWS, runZero"
"23.20.1.27, 172.31.1.27, fde9:727a:7385:83dd:eed8:b6c9:c5fc:4998",AWS,f3cb728c-660b-4954-a732-370436086769,1763100843,"RZCLOUD-SERVER-127, RZCLOUD-SERVER-127.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-127.COMPUTE.INTERNAL, RZCLOUD-SERVER-127.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,22.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.1.43, 172.31.1.43, fde9:727a:ac7b:72d5:d32f:e15:7a9:6e00",AWS,f034cb73-22a7-4d9e-bcda-0437ae8bb578,1763100779,"RZCLOUD-SERVER-143.LOCALDOMAIN, RZCLOUD-SERVER-143, RZCLOUD-SERVER-143.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-143.COMPUTE.INTERNAL",Ubuntu Linux,,"AWS, runZero"
"23.20.2.30, 172.31.2.30, fde9:727a:7e70:bcbe:a31e:2d94:40d:1e6c",AWS,f33c9b08-3d71-4853-9667-fa75ec01d045,1763100843,"RZCLOUD-SERVER-230, RZCLOUD-SERVER-230.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-230.COMPUTE.INTERNAL, RZCLOUD-SERVER-230.US-EAST-2.COMPUTE.AMAZONAWS.COM",,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.25.36,IBM,f397733b-519a-4c54-8e09-3fd44f886ff9,1763100778,RZDMZ-SERVER-2536,,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.25.39,IBM,f7c8480a-5acd-4a4d-a5a2-764a3a4c0931,1763100778,"RZDMZ-SERVER-2539, RZDMZ-SERVER-2539.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.26.42,SUSE,f38bfb73-ac92-4b79-a5ed-75e700635e49,1763100778,RZDMZ-SERVER-2642,,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.27.23,Microsoft,f2cb36d8-12ea-4861-b5b2-cec229912a28,1763100779,"RZDMZ-SERVER-2723, RZDMZ-SERVER-2723.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.27.24,Microsoft,f4ffa00e-516e-40c4-94fa-9bc9add6f5ee,1763100779,"RZDMZ-SERVER-2724, RZDMZ-SERVER-2724.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.27.26,VMware,f6c361ca-8a5d-4808-aea8-be98a6900aed,1763100779,"RZDMZ-SERVER-2726.LOCALDOMAIN, RZDMZ-SERVER-2726",Ubuntu Linux,,runZero
198.51.27.35,Proxmox,f4917b17-bc7a-45b6-8d8b-cacb8dc04c34,1763100780,"RZDMZ-SERVER-2735.RUNZERO.LOCAL, RZDMZ-SERVER-2735",Microsoft Windows Server 2016 (RTM),10.0.14393,runZero
198.51.27.44,SUSE,f2a4a81a-c4fd-4975-bc4b-60f222a2772d,1763100780,RZDMZ-SERVER-2744,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.49,,f6abd59b-c59e-49eb-a9ad-2296b8a0b9db,1763100781,RZDMZ-SERVER-2849,CentOS Linux,,runZero
198.51.29.33,Microsoft,f2dc57cc-11bd-47b3-bae9-e4334629cafa,1763100782,"RZDMZ-SERVER-2933, RZDMZ-SERVER-2933.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.47,Microsoft,f11ceadf-bf63-4ee7-abd9-63a2652f5a2e,1763100783,"RZDMZ-SERVER-2947, RZDMZ-SERVER-2947.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
,IBM,f826011f-3f5f-4f60-bc10-b4e36d2918c4,1763090750,RZDC-SERVER-1619,,,AzureAD
,SUSE,fd57c994-aa9b-4844-9fd4-0596982ce7c9,1763090750,RZHQ-SERVER-334,,,AzureAD
